0,,1,2,,3,4,,5,6,,7,8,,9,10,,11,12,,13,14,,15,16,,17,18,,19,20,,21,22,,23,24,,25,26,,27,28,,29,30,,31,32,,33,34,,35,36,,37,38,,39,40,,41,42,,43,44,,45,46,,47,48,,49
79.86,1,0.0111,188.97,1,0.0053,198.97,0,-0.0055,113.52,1,0.0104,340.68,1,0.0165,233.6,0,-0.001,161.51,1,0.0052,51.19,1,0.0049,46.35,1,0.0078,8.43,1,0.0024,1190.3,0,-0.0019,57.23,1,0.0047,45.51,0,-0.0309,208.08,1,0.0034,191.24,1,0.0014,217.62,0,-0.0043,55.98,0,-0.0004,70.67,0,-0.001,176.09,0,-0.0206,81.69,1,0.0025,251.4,0,-0.0074,19.04,1,0.0242,58.39,1,0.0076,50.66,1,0.0062,80.15,0,-0.0036
78.83,0,-0.0129,188.89,0,-0.0004,197.2,0,-0.0089,113.55,1,0.0003,339.83,0,-0.0025,236.59,1,0.0128,161.95,1,0.0027,50.74,0,-0.0088,46.51,1,0.0035,8.57,1,0.0166,1188.55,0,-0.0015,57.3,1,0.0012,46.23,1,0.0158,208.49,1,0.002,190.87,0,-0.0019,217.76,1,0.0006,56.99,1,0.018,70.84,1,0.0024,174.33,0,-0.01,80.73,0,-0.0118,255,1,0.0143,19.09,1,0.0026,58.07,0,-0.0055,51.73,1,0.0211,81.08,1,0.0116
79.96,1,0.0143,189.91,1,0.0054,196.42,0,-0.004,112.67,0,-0.0077,336.51,0,-0.0098,237.05,1,0.0019,163.93,1,0.0122,50.96,1,0.0043,46.24,0,-0.0058,8.7,1,0.0152,1202.46,1,0.0117,57.35,1,0.0009,46.17,0,-0.0013,209.02,1,0.0025,188.5,0,-0.0124,217.48,0,-0.0013,56.52,0,-0.0082,71.38,1,0.0076,173.4,0,-0.0053,81.34,1,0.0076,257.13,1,0.0084,19.23,1,0.0073,57.5,0,-0.0098,51.41,0,-0.0062,80.87,0,-0.0026
79.94,0,-0.0003,191.54,1,0.0086,196.66,1,0.0012,110.77,0,-0.0169,335.37,0,-0.0034,236.98,0,-0.0003,163.51,0,-0.0026,49.87,0,-0.0214,45.22,0,-0.0221,8.51,0,-0.0218,1226.43,1,0.0199,55.55,0,-0.0314,45.17,0,-0.0217,208.3,0,-0.0034,189.87,1,0.0073,218.85,1,0.0063,56.65,1,0.0023,71.63,1,0.0035,173.94,1,0.0031,79.83,0,-0.0186,250.5,0,-0.0258,19.27,1,0.0021,57.67,1,0.003,50.4,0,-0.0196,81.32,1,0.0056
80.06,1,0.0015,194.71,1,0.0166,198.68,1,0.0103,111.82,1,0.0095,341.44,1,0.0181,239.54,1,0.0108,166.95,1,0.021,50.3,1,0.0086,46.14,1,0.0203,8.69,1,0.0212,1236.13,1,0.0079,56.21,1,0.0119,45.75,1,0.0128,209.61,1,0.0063,191.91,1,0.0107,222.02,1,0.0145,56.83,1,0.0032,72.26,1,0.0088,178.18,1,0.0244,81,1,0.0147,252.02,1,0.0061,19.11,0,-0.0083,58.29,1,0.0108,49.86,0,-0.0107,81.79,1,0.0058
77.97,0,-0.0261,193.65,0,-0.0054,199.59,1,0.0046,109.46,0,-0.0211,330.64,0,-0.0316,237.56,0,-0.0083,161.5,0,-0.0326,49.76,0,-0.0107,45.09,0,-0.0228,8.54,0,-0.0173,1207.65,0,-0.023,55.6,0,-0.0109,44.4,0,-0.0295,204.66,0,-0.0236,193.93,1,0.0105,222.12,1,0.0005,56.14,0,-0.0121,71.96,0,-0.0042,177.6,0,-0.0033,79.63,0,-0.0169,247.09,0,-0.0196,18.94,0,-0.0089,59.76,1,0.0252,48.31,0,-0.0311,80.48,0,-0.016
78.23,1,0.0033,195.69,1,0.0105,199.17,0,-0.0021,109.04,0,-0.0038,335.15,1,0.0136,236.97,0,-0.0025,160.88,0,-0.0038,49.03,0,-0.0147,44.53,0,-0.0124,8.51,0,-0.0035,1197.38,0,-0.0085,54.9,0,-0.0126,44.36,0,-0.0009,203.21,0,-0.0071,193.61,0,-0.0017,224.24,1,0.0095,56.95,1,0.0144,72.3,1,0.0047,177.98,1,0.0021,78.12,0,-0.019,246.86,0,-0.0009,18.59,0,-0.0185,60.08,1,0.0054,48.08,0,-0.0048,79.92,0,-0.007
79,1,0.0098,195.05,0,-0.0033,200.87,1,0.0085,109.5,1,0.0042,341.76,1,0.0197,239.07,1,0.0089,159.4,0,-0.0092,49.09,1,0.0012,44.93,1,0.009,8.76,1,0.0294,1189.84,0,-0.0063,54.03,0,-0.0158,45.21,1,0.0192,207.24,1,0.0198,195,1,0.0072,220.22,0,-0.0179,57.79,1,0.0147,72.96,1,0.0091,181.24,1,0.0183,77.49,0,-0.0081,243.39,0,-0.0141,18.88,1,0.0156,60.63,1,0.0092,49.01,1,0.0193,80.96,1,0.013
78.73,0,-0.0034,194.09,0,-0.0049,200.85,0,-0.0001,108.98,0,-0.0047,342.77,1,0.003,239.41,1,0.0014,155.12,0,-0.0269,49.97,1,0.0179,44.8,0,-0.0029,8.62,0,-0.016,1178.01,0,-0.0099,53.14,0,-0.0165,45.44,1,0.0051,207.16,0,-0.0004,193.92,0,-0.0055,219.2,0,-0.0046,57.66,0,-0.0022,72.74,0,-0.003,181.11,0,-0.0007,78.53,1,0.0134,241.71,0,-0.0069,18.59,0,-0.0154,60.88,1,0.0041,48.77,0,-0.0049,80.34,0,-0.0077
79.44,1,0.009,194.93,1,0.0043,200.92,1,0.0003,109.16,1,0.0017,347.78,1,0.0146,241.22,1,0.0076,155.18,1,0.0004,50.32,1,0.007,44.96,1,0.0036,8.77,1,0.0174,1172.27,0,-0.0049,52.95,0,-0.0036,46,1,0.0123,208.53,1,0.0066,191.92,0,-0.0103,219,0,-0.0009,58.02,1,0.0062,73.96,1,0.0168,183.36,1,0.0124,78.6,1,0.0009,242.23,1,0.0022,18.13,0,-0.0247,59.08,0,-0.0296,49.09,1,0.0066,80.74,1,0.005
79.94,1,0.0063,197.06,1,0.0109,200.73,0,-0.0009,109.3,1,0.0013,351.56,1,0.0109,242.14,1,0.0038,158.37,1,0.0206,51.65,1,0.0264,44.93,0,-0.0007,8.78,1,0.0011,1176.89,1,0.0039,52.99,1,0.0008,46.27,1,0.0059,207.78,0,-0.0036,193.32,1,0.0073,217.78,0,-0.0056,58.85,1,0.0143,74.34,1,0.0051,182.21,0,-0.0063,79.78,1,0.015,247.26,1,0.0208,18.18,1,0.0028,59.13,1,0.0008,48.32,0,-0.0157,80.8,1,0.0007
79.66,0,-0.0035,192.51,0,-0.0231,200.68,0,-0.0002,111.7,1,0.022,362.01,1,0.0297,244.19,1,0.0085,161.18,1,0.0177,52.18,1,0.0103,47.8,1,0.0639,8.98,1,0.0228,1198.98,1,0.0188,53.14,1,0.0028,47.65,1,0.0298,211.94,1,0.02,190.49,0,-0.0146,218.31,1,0.0024,59.85,1,0.017,73.96,0,-0.0051,182.93,1,0.004,80.87,1,0.0137,245.54,0,-0.007,18.6,1,0.0231,59.09,0,-0.0007,48.81,1,0.0101,81.73,1,0.0115
79.62,0,-0.0005,195.12,1,0.0136,202.21,1,0.0076,111,0,-0.0063,352.36,0,-0.0267,240.5,0,-0.0151,160.51,0,-0.0042,55.33,1,0.0604,47.34,0,-0.0096,9.01,1,0.0033,1205.54,1,0.0055,52.74,0,-0.0075,47.13,0,-0.0109,212.13,1,0.0009,189.48,0,-0.0053,219.43,1,0.0051,60.98,1,0.0189,74.27,1,0.0042,183.29,1,0.002,82.77,1,0.0235,244.41,0,-0.0046,18.56,0,-0.0022,58.53,0,-0.0095,48.21,0,-0.0123,81.38,0,-0.0043
79.5,0,-0.0015,194.29,0,-0.0043,202.36,1,0.0007,110.56,0,-0.004,359.99,1,0.0217,242.48,1,0.0082,162.62,1,0.0131,57,1,0.0302,46.99,0,-0.0074,9.13,1,0.0133,1210.81,1,0.0044,52.86,1,0.0023,47.7,1,0.0121,213.13,1,0.0047,189.31,0,-0.0009,218.91,0,-0.0024,61.02,1,0.0007,74.33,1,0.0008,182.97,0,-0.0017,84.2,1,0.0173,245.84,1,0.0059,18.88,1,0.0172,58.87,1,0.0058,48.86,1,0.0135,80.9,0,-0.0059
78.62,0,-0.0111,193.05,0,-0.0064,201.73,0,-0.0031,110.12,0,-0.004,360.48,1,0.0014,244.4,1,0.0079,158.52,0,-0.0252,57.22,1,0.0039,47.47,1,0.0102,9.24,1,0.012,1219.45,1,0.0071,53.07,1,0.004,47.31,0,-0.0082,215.03,1,0.0089,188.4,0,-0.0048,217.72,0,-0.0054,61.04,1,0.0003,74.35,1,0.0003,183.85,1,0.0048,84.64,1,0.0052,247.39,1,0.0063,18.87,0,-0.0005,58.99,1,0.002,49.17,1,0.0063,82.05,1,0.0142
79,1,0.0048,195.76,1,0.014,202.18,1,0.0022,110.96,1,0.0076,366.9,1,0.0178,245.87,1,0.006,158.56,1,0.0003,57.73,1,0.0089,47.8,1,0.007,9.25,1,0.0011,1211.45,0,-0.0066,53.75,1,0.0128,47.37,1,0.0013,215.41,1,0.0018,190.08,1,0.0089,218.57,1,0.0039,61.07,1,0.0005,75.03,1,0.0091,184.8,1,0.0052,84.91,1,0.0032,248.78,1,0.0056,18.35,0,-0.0276,59.09,1,0.0017,48.78,0,-0.0079,82.49,1,0.0054
78.52,0,-0.0061,196.22,1,0.0023,201.51,0,-0.0033,110.7,0,-0.0023,365.78,0,-0.0031,246.52,1,0.0026,158.47,0,-0.0006,57.71,0,-0.0003,47.71,0,-0.0019,9.3,1,0.0054,1208.28,0,-0.0026,54.37,1,0.0115,47.36,0,-0.0002,215.02,0,-0.0018,188.64,0,-0.0076,218,0,-0.0026,62.36,1,0.0211,75.2,1,0.0023,183.47,0,-0.0072,84.58,0,-0.0039,248.75,0,-0.0001,18.35,0,0,59.13,1,0.0007,48.88,1,0.0021,83,1,0.0062
78.67,1,0.0019,196.72,1,0.0025,200.6,0,-0.0045,109.85,0,-0.0077,349.85,0,-0.0436,244.91,0,-0.0065,156.97,0,-0.0095,56.95,0,-0.0132,47.05,0,-0.0138,9.21,0,-0.0097,1202.69,0,-0.0046,53.87,0,-0.0092,47.13,0,-0.0049,211.96,0,-0.0142,189.71,1,0.0057,219.4,1,0.0064,61.89,0,-0.0075,75.12,0,-0.0011,182.57,0,-0.0049,84.25,0,-0.0039,248.79,1,0.0002,18.29,0,-0.0033,58.4,0,-0.0123,48.14,0,-0.0151,81.93,0,-0.0129
78.97,1,0.0038,196.62,0,-0.0005,202.2,1,0.008,110.16,1,0.0028,363.6,1,0.0393,245.61,1,0.0029,160.24,1,0.0208,57.86,1,0.016,46.98,0,-0.0015,9.33,1,0.013,1206.45,1,0.0031,53.53,0,-0.0063,46.93,0,-0.0042,212.11,1,0.0007,188.62,0,-0.0057,219.5,1,0.0005,62.4,1,0.0082,75.48,1,0.0048,184.93,1,0.0129,84.52,1,0.0032,246.03,0,-0.0111,18.25,0,-0.0022,58.61,1,0.0036,47.79,0,-0.0073,81.56,0,-0.0045
78.51,0,-0.0058,196.65,1,0.0002,203.15,1,0.0047,109.85,0,-0.0028,363.11,0,-0.0013,241.24,0,-0.0178,160.73,1,0.0031,58.39,1,0.0092,47.66,1,0.0145,9.39,1,0.0064,1209.59,1,0.0026,52.87,0,-0.0123,47.06,1,0.0028,213.53,1,0.0067,190.04,1,0.0075,219.64,1,0.0006,62.06,0,-0.0054,75.87,1,0.0052,184.21,0,-0.0039,85.75,1,0.0146,235.42,0,-0.0431,18.08,0,-0.0093,58.56,0,-0.0009,47.74,0,-0.001,81.95,1,0.0048
78.01,0,-0.0064,197.96,1,0.0067,204.08,1,0.0046,110.91,1,0.0096,366.41,1,0.0091,241.95,1,0.0029,160.71,0,-0.0001,58.05,0,-0.0058,48.45,1,0.0166,9.45,1,0.0064,1222.73,1,0.0109,52.69,0,-0.0034,47.76,1,0.0149,217.42,1,0.0182,190.85,1,0.0043,221.76,1,0.0097,62.78,1,0.0116,76.65,1,0.0103,185.52,1,0.0071,85.49,0,-0.003,223.22,0,-0.0518,18.34,1,0.0144,58.74,1,0.0031,46.49,0,-0.0262,80.92,0,-0.0126
77.5,0,-0.0065,196.09,0,-0.0094,204.13,1,0.0002,110.53,0,-0.0034,364.31,0,-0.0057,246.33,1,0.0181,160.09,0,-0.0039,57.45,0,-0.0103,48.1,0,-0.0072,9.33,0,-0.0127,1226.53,1,0.0031,52.25,0,-0.0084,47.08,0,-0.0142,215.83,0,-0.0073,191.16,1,0.0016,220.55,0,-0.0055,62.46,0,-0.0051,76.16,0,-0.0064,184.5,0,-0.0055,84.52,0,-0.0113,230.2,1,0.0313,18.61,1,0.0147,58.71,0,-0.0005,46.77,1,0.006,80.65,0,-0.0033
76.38,0,-0.0145,192.2,0,-0.0198,197.94,0,-0.0303,111.88,1,0.0122,369.73,1,0.0149,245.34,0,-0.004,158.69,0,-0.0087,58.11,1,0.0115,47.9,0,-0.0042,9.36,1,0.0032,1231.91,1,0.0044,51.11,0,-0.0218,44.91,0,-0.0461,216.9,1,0.005,189.52,0,-0.0086,217.44,0,-0.0141,60.34,0,-0.0339,75.7,0,-0.006,177.08,0,-0.0402,85.17,1,0.0077,220.96,0,-0.0401,18.59,0,-0.0011,58.79,1,0.0014,47.65,1,0.0188,81.2,1,0.0068
72.88,0,-0.0458,191.17,0,-0.0054,193.83,0,-0.0208,111.76,0,-0.0011,367.71,0,-0.0055,245.56,1,0.0009,155.34,0,-0.0211,58.43,1,0.0055,48.14,1,0.005,9.5,1,0.015,1240.14,1,0.0067,51.41,1,0.0059,43.96,0,-0.0212,217.64,1,0.0034,189.65,1,0.0007,216.69,0,-0.0034,60.46,1,0.002,75.12,0,-0.0077,177.44,1,0.002,89.24,1,0.0478,216.84,0,-0.0186,18.71,1,0.0065,57.78,0,-0.0172,47.55,0,-0.0021,81.43,1,0.0028
73.92,1,0.0143,192.91,1,0.0091,196.15,1,0.012,113.67,1,0.0171,367.13,0,-0.0016,245.81,1,0.001,155.99,1,0.0042,58.17,0,-0.0044,48.51,1,0.0077,9.55,1,0.0053,1241.47,1,0.0011,50.67,0,-0.0144,44.43,1,0.0107,218.88,1,0.0057,189.36,0,-0.0015,217.45,1,0.0035,60.77,1,0.0051,76.06,1,0.0125,178.06,1,0.0035,88.28,0,-0.0108,221.75,1,0.0226,18.52,0,-0.0102,58.04,1,0.0045,47.58,1,0.0006,81.13,0,-0.0037
74.51,1,0.008,192.32,0,-0.0031,193.65,0,-0.0127,112.33,0,-0.0118,372.56,1,0.0148,243.42,0,-0.0097,158.76,1,0.0178,57.75,0,-0.0072,48.66,1,0.0031,9.5,0,-0.0052,1253.76,1,0.0099,50,0,-0.0132,44.19,0,-0.0054,218.54,0,-0.0016,190.38,1,0.0054,214.35,0,-0.0143,60.87,1,0.0016,75.4,0,-0.0087,173.71,0,-0.0244,87.56,0,-0.0082,227.11,1,0.0242,18.41,0,-0.0059,58.37,1,0.0057,47.26,0,-0.0067,82.9,1,0.0218
76.1,1,0.0213,193.4,1,0.0056,196.26,1,0.0135,113.97,1,0.0146,371.03,0,-0.0041,245.58,1,0.0089,161.23,1,0.0156,58.24,1,0.0085,48.55,0,-0.0023,9.5,0,0,1270.59,1,0.0134,50.38,1,0.0076,44.69,1,0.0113,219.5,1,0.0044,189.79,0,-0.0031,216,1,0.0077,60.6,0,-0.0044,75.99,1,0.0078,176.61,1,0.0167,87.97,1,0.0047,230.58,1,0.0153,18.31,0,-0.0054,57.15,0,-0.0209,47.35,1,0.0019,83.38,1,0.0058
76.75,1,0.0085,193.23,0,-0.0009,198.16,1,0.0097,114.02,1,0.0004,370.37,0,-0.0018,247.96,1,0.0097,159.56,0,-0.0104,57.85,0,-0.0067,48.67,1,0.0025,9.57,1,0.0074,1260.05,0,-0.0083,51.63,1,0.0248,44.29,0,-0.009,219.08,0,-0.0019,190.06,1,0.0014,218.22,1,0.0103,59.43,0,-0.0193,76.39,1,0.0053,178.15,1,0.0087,88.03,1,0.0007,230.35,0,-0.001,17.97,0,-0.0186,57.08,0,-0.0012,47.48,1,0.0027,81.76,0,-0.0194
78.11,1,0.0177,192.29,0,-0.0049,199.95,1,0.009,115.88,1,0.0163,369.59,0,-0.0021,245.6,0,-0.0095,163.09,1,0.0221,56.71,0,-0.0197,47.13,0,-0.0316,9.4,0,-0.0178,1267.34,1,0.0058,51.85,1,0.0043,45.53,1,0.028,190.72,0,-0.1295,190.48,1,0.0022,216.79,0,-0.0066,59.34,0,-0.0015,77.11,1,0.0094,177.85,0,-0.0017,86.86,0,-0.0133,230.79,1,0.0019,17.96,0,-0.0006,55.85,0,-0.0215,47.51,1,0.0006,82.22,1,0.0056
78.56,1,0.0058,193.21,1,0.0048,200.52,1,0.0029,117.6,1,0.0148,390.97,1,0.0578,243.82,0,-0.0072,165.96,1,0.0176,57.11,1,0.0071,48.14,1,0.0214,10.41,1,0.1074,1277.42,1,0.008,52.45,1,0.0116,45.99,1,0.0101,191.67,1,0.005,191.71,1,0.0065,218.95,1,0.01,59.3,0,-0.0007,77.45,1,0.0044,178.61,1,0.0043,87.94,1,0.0124,237,1,0.0269,18.37,1,0.0228,56.58,1,0.0131,47.96,1,0.0095,80.49,0,-0.021
78.27,0,-0.0037,192.44,0,-0.004,198.01,0,-0.0125,116.76,0,-0.0071,376.35,0,-0.0374,244.28,1,0.0019,165.36,0,-0.0036,57.73,1,0.0109,48.19,1,0.001,10.32,0,-0.0086,1296.2,1,0.0147,53.1,1,0.0124,46.49,1,0.0109,190.21,0,-0.0076,191.77,1,0.0003,217.19,0,-0.008,59.29,0,-0.0002,76.91,0,-0.007,175.75,0,-0.016,89.61,1,0.019,237.45,1,0.0019,18.52,1,0.0082,56.84,1,0.0046,48.27,1,0.0065,79.97,0,-0.0065
79.56,1,0.0165,195.3,1,0.0149,200.93,1,0.0147,117.23,1,0.004,384.82,1,0.0225,245.53,1,0.0051,165.35,0,-0.0001,58.29,1,0.0097,47.89,0,-0.0062,10.45,1,0.0126,1198.96,0,-0.075,52.85,0,-0.0047,46.81,1,0.0069,189.51,0,-0.0037,194.44,1,0.0139,221.18,1,0.0184,58.9,0,-0.0066,77.68,1,0.01,173.7,0,-0.0117,88.86,0,-0.0084,233.07,0,-0.0184,18.52,0,0,57.19,1,0.0062,48.41,1,0.0029,80.28,1,0.0039
78.74,0,-0.0103,192.91,0,-0.0122,201.16,1,0.0011,117.02,0,-0.0018,384.94,1,0.0003,241.59,0,-0.016,162.15,0,-0.0194,57.18,0,-0.019,47.47,0,-0.0088,10.3,0,-0.0144,1173.32,0,-0.0214,53.7,1,0.0161,46.02,0,-0.0169,186.07,0,-0.0182,193.27,0,-0.006,222.01,1,0.0038,57.94,0,-0.0163,77.52,0,-0.0021,177.75,1,0.0233,87.94,0,-0.0104,231.95,0,-0.0048,18.44,0,-0.0043,56.52,0,-0.0117,48.23,0,-0.0037,78.67,0,-0.0201
78.78,1,0.0005,192.8,0,-0.0006,201.44,1,0.0014,117.25,1,0.002,382.02,0,-0.0076,242.69,1,0.0046,161.83,0,-0.002,57.66,1,0.0084,47.35,0,-0.0025,10.34,1,0.0039,1166.51,0,-0.0058,52.9,0,-0.0149,46.34,1,0.007,184.75,0,-0.0071,191.72,0,-0.008,226.86,1,0.0218,57.44,0,-0.0086,77.47,0,-0.0006,177.8,1,0.0003,88.31,1,0.0042,232.45,1,0.0022,18.4,0,-0.0022,56.99,1,0.0083,48.3,1,0.0015,77.29,0,-0.0175
78.69,0,-0.0011,192.95,1,0.0008,202.16,1,0.0036,119.35,1,0.0179,391.03,1,0.0236,244.62,1,0.008,163.34,1,0.0093,57.8,1,0.0024,47.02,0,-0.007,10.41,1,0.0068,1189.55,1,0.0198,50.51,0,-0.0452,47.1,1,0.0164,185.22,1,0.0025,192.41,1,0.0036,226.75,0,-0.0005,58.92,1,0.0258,78.05,1,0.0075,179.41,1,0.0091,88.5,1,0.0022,231.95,0,-0.0022,18.46,1,0.0033,57.24,1,0.0044,48.65,1,0.0072,77.47,1,0.0023
79.07,1,0.0048,192.18,0,-0.004,200.57,0,-0.0079,119.34,0,-0.0001,398.72,1,0.0197,244.23,0,-0.0016,162.5,0,-0.0051,57.73,0,-0.0012,47.5,1,0.0102,10.37,0,-0.0038,1193.46,1,0.0033,50.2,0,-0.0061,46.56,0,-0.0115,183.04,0,-0.0118,190.9,0,-0.0078,226.82,1,0.0003,58.08,0,-0.0143,78.06,1,0.0001,178.11,0,-0.0072,87.79,0,-0.008,240.5,1,0.0369,18.33,0,-0.007,56.91,0,-0.0058,48.43,0,-0.0045,77.13,0,-0.0044
76.91,0,-0.0273,189.85,0,-0.0121,196.79,0,-0.0188,118.22,0,-0.0094,389.86,0,-0.0222,240.18,0,-0.0166,156.9,0,-0.0345,57.17,0,-0.0097,45.14,0,-0.0497,10.38,1,0.001,1178.86,0,-0.0122,50.11,0,-0.0018,46.02,0,-0.0116,179.12,0,-0.0214,189.75,0,-0.006,222.63,0,-0.0185,58.29,1,0.0036,77.96,0,-0.0013,174.03,0,-0.0229,85.68,0,-0.024,238.05,0,-0.0102,18.26,0,-0.0038,56.63,0,-0.0049,47.17,0,-0.026,76.72,0,-0.0053
76.22,0,-0.009,191.64,1,0.0094,196.45,0,-0.0017,117.49,0,-0.0062,387.03,0,-0.0073,241.34,1,0.0048,156.86,0,-0.0003,56.45,0,-0.0126,43.26,0,-0.0416,10.34,0,-0.0039,1170.78,0,-0.0069,49.34,0,-0.0154,45.62,0,-0.0087,178.59,0,-0.003,187.88,0,-0.0099,222.31,0,-0.0014,57.67,0,-0.0106,78.05,1,0.0012,172.84,0,-0.0068,84.64,0,-0.0121,239.15,1,0.0046,18.16,0,-0.0055,56.38,0,-0.0044,47,0,-0.0036,76.84,1,0.0016
76.42,1,0.0026,192.52,1,0.0046,198.53,1,0.0106,117.26,0,-0.002,392.59,1,0.0144,243.47,1,0.0088,156.31,0,-0.0035,56.59,1,0.0025,43.46,1,0.0046,10.2,0,-0.0135,1167.97,0,-0.0024,48.47,0,-0.0176,45.71,1,0.002,175.28,0,-0.0185,188.61,1,0.0039,222.89,1,0.0026,57.74,1,0.0012,77.9,0,-0.0019,173.77,1,0.0054,84.12,0,-0.0061,237.97,0,-0.0049,18.11,0,-0.0028,56.48,1,0.0018,46.74,0,-0.0055,76.77,0,-0.0009
76.45,1,0.0004,195.66,1,0.0163,200.71,1,0.011,118.46,1,0.0102,389.62,0,-0.0076,247.02,1,0.0146,159.94,1,0.0232,56.62,1,0.0005,43.5,1,0.0009,10.38,1,0.0176,1167.64,0,-0.0003,48.14,0,-0.0068,45.65,0,-0.0013,175.86,1,0.0033,191.76,1,0.0167,225.51,1,0.0118,58.87,1,0.0196,78.42,1,0.0067,175.21,1,0.0083,84.79,1,0.008,240.59,1,0.011,18.33,1,0.0121,56.91,1,0.0076,47.15,1,0.0088,76.56,0,-0.0027
75.5,0,-0.0124,196.88,1,0.0062,200.64,0,-0.0003,115.9,0,-0.0216,365.58,0,-0.0617,241.92,0,-0.0206,153.15,0,-0.0425,54.8,0,-0.0321,42.46,0,-0.0239,10.08,0,-0.0289,1136.59,0,-0.0266,47.23,0,-0.0189,44.16,0,-0.0326,174.07,0,-0.0102,194.93,1,0.0165,228.7,1,0.0141,57.16,0,-0.029,76.68,0,-0.0222,175,0,-0.0012,82.07,0,-0.0321,239.55,0,-0.0043,16.77,0,-0.0851,56.75,0,-0.0028,46.33,0,-0.0174,75.71,0,-0.0111
76.03,1,0.007,198.07,1,0.006,199.75,0,-0.0044,117.01,1,0.0096,369.47,1,0.0106,242.73,1,0.0033,158.07,1,0.0321,55.25,1,0.0082,45.37,1,0.0685,10.24,1,0.0159,1124.86,0,-0.0103,46.2,0,-0.0218,44.74,1,0.0131,175.21,1,0.0065,194.9,0,-0.0002,227.7,0,-0.0044,58.46,1,0.0227,77.06,1,0.005,176.25,1,0.0071,83.45,1,0.0168,236.43,0,-0.013,16.34,0,-0.0256,56.55,0,-0.0035,46.49,1,0.0035,75.81,1,0.0013
76.51,1,0.0063,200.47,1,0.0121,200.7,1,0.0048,117.66,1,0.0056,379.55,1,0.0273,244.67,1,0.008,155.06,0,-0.019,55.05,0,-0.0036,47.03,1,0.0366,10.36,1,0.0117,1170.8,1,0.0408,46.43,1,0.005,44.82,1,0.0018,174.12,0,-0.0062,194.86,0,-0.0002,228.45,1,0.0033,58.29,0,-0.0029,77.76,1,0.0091,177,1,0.0043,82.35,0,-0.0132,236.08,0,-0.0015,16.06,0,-0.0171,56.81,1,0.0046,45.84,0,-0.014,76.37,1,0.0074
76.6,1,0.0012,202.02,1,0.0077,202.76,1,0.0103,119.84,1,0.0185,386.44,1,0.0182,247.44,1,0.0113,158.48,1,0.0221,55.38,1,0.006,47.02,0,-0.0002,10.4,1,0.0039,1184.5,1,0.0117,45.62,0,-0.0174,45.36,1,0.012,171.81,0,-0.0133,197.11,1,0.0115,229.12,1,0.0029,59.78,1,0.0256,78.9,1,0.0147,175.31,0,-0.0095,82.58,1,0.0028,236.79,1,0.003,15.87,0,-0.0118,57.38,1,0.01,45.9,1,0.0013,76.36,0,-0.0001
75.97,0,-0.0082,202.43,1,0.002,203.14,1,0.0019,119.07,0,-0.0064,383.76,0,-0.0069,248.35,1,0.0037,154.57,0,-0.0247,54.89,0,-0.0088,46.96,0,-0.0013,10.29,0,-0.0106,1168.78,0,-0.0133,44.91,0,-0.0156,45.07,0,-0.0064,169.09,0,-0.0158,198.98,1,0.0095,230.12,1,0.0044,59.96,1,0.003,78.91,1,0.0001,174.46,0,-0.0048,81.5,0,-0.0131,241.38,1,0.0194,15.74,0,-0.0082,58.09,1,0.0124,45.7,0,-0.0044,75.91,0,-0.0059
75.77,0,-0.0026,198.25,0,-0.0206,200.55,0,-0.0127,119.84,1,0.0065,386.68,1,0.0076,248.9,1,0.0022,155.98,1,0.0091,54.28,0,-0.0111,45.26,0,-0.0362,10.28,0,-0.001,1144.66,0,-0.0206,44,0,-0.0203,43.2,0,-0.0415,166.25,0,-0.0168,199.35,1,0.0019,230.54,1,0.0018,59.74,0,-0.0037,76.66,0,-0.0285,170.56,0,-0.0224,81.74,1,0.0029,245.99,1,0.0191,16.02,1,0.0178,59.01,1,0.0158,45.45,0,-0.0055,75.9,0,-0.0001
76.03,1,0.0034,198.17,0,-0.0004,202.21,1,0.0083,120.55,1,0.0059,378.16,0,-0.022,249.93,1,0.0041,155.78,0,-0.0013,54.83,1,0.0101,45.51,1,0.0055,10.24,0,-0.0039,1154.44,1,0.0085,43.93,0,-0.0016,44.51,1,0.0303,167.3,1,0.0063,198.9,0,-0.0023,230.93,1,0.0017,59.76,1,0.0003,77.53,1,0.0113,172.8,1,0.0131,82.97,1,0.015,249.94,1,0.0161,15.97,0,-0.0031,59.5,1,0.0083,46.33,1,0.0194,76.25,1,0.0046
76.26,1,0.003,200.67,1,0.0126,203.31,1,0.0054,120.01,0,-0.0045,379.01,1,0.0022,249.51,0,-0.0017,157.64,1,0.0119,54.06,0,-0.014,45.79,1,0.0062,9.97,0,-0.0264,1155.85,1,0.0012,44.35,1,0.0096,43.89,0,-0.0139,169.74,1,0.0146,201.93,1,0.0152,231.76,1,0.0036,59.45,0,-0.0052,77.25,0,-0.0036,171.68,0,-0.0065,81.88,0,-0.0131,249.34,0,-0.0024,15.85,0,-0.0075,59.25,0,-0.0042,46.1,0,-0.005,75.56,0,-0.009
