0,,1,2,,3,4,,5,6,,7,8,,9,10,,11,12,,13,14,,15,16,,17,18,,19,20,,21,22,,23,24,,25,26,,27,28,,29,30,,31,32,,33,34,,35,36,,37,38,,39,40,,41,42,,43,44,,45,46,,47,48,,49
16.28,0,-0.0579,507.76,1,0.0099,33.46,0,-0.0086,387.67,1,0.0027,29.54,0,-0.0302,74.71,0,-0.0119,63.11,0,-0.0416,5.27,0,-0.0705,49.2,0,-0.0166,11.18,0,-0.0676,460.84,1,0.0069,85.06,0,-0.0288,171.65,1,0.0014,187.81,0,-0.0042,23.42,0,-0.0609,339.96,0,-0.0293,31.57,0,-0.0401,50.26,0,-0.0191,47.51,0,-0.0286,96.57,1,0.0085,34.22,0,-0.0363,16.38,0,-0.0319,33.3,0,-0.0499,251.99,0,-0.0051,127.75,1,0.0266
16.71,1,0.0264,548.73,1,0.0807,33.83,1,0.0111,382.57,0,-0.0132,30.13,1,0.02,76.32,1,0.0215,65.04,1,0.0306,5.35,1,0.0152,50.55,1,0.0274,11.94,1,0.068,466.2,1,0.0116,87.39,1,0.0274,171.5,0,-0.0009,189.69,1,0.01,24.39,1,0.0414,349.25,1,0.0273,33.22,1,0.0523,51.44,1,0.0235,49.8,1,0.0482,94.82,0,-0.0181,36.44,1,0.0649,17.1,1,0.044,34.61,1,0.0393,259.6,1,0.0302,130.68,1,0.0229
16.16,0,-0.0329,525.5,0,-0.0423,35.21,1,0.0408,378.93,0,-0.0095,29.76,0,-0.0123,76.68,1,0.0047,65.34,1,0.0046,5.13,0,-0.0411,50.02,0,-0.0105,11.63,0,-0.026,442.47,0,-0.0509,90.22,1,0.0324,166.91,0,-0.0268,189.74,1,0.0003,24.86,1,0.0193,353.06,1,0.0109,32.64,0,-0.0175,51.65,1,0.0041,50.22,1,0.0084,93.57,0,-0.0132,36.83,1,0.0107,17.04,0,-0.0035,35.26,1,0.0188,256.24,0,-0.0129,129.52,0,-0.0089
16.68,1,0.0322,524.88,0,-0.0012,35.23,1,0.0006,387.46,1,0.0225,29.96,1,0.0067,77.19,1,0.0067,66.96,1,0.0248,5.37,1,0.0468,49.94,0,-0.0016,11.57,0,-0.0052,433.78,0,-0.0196,92.45,1,0.0247,169.35,1,0.0146,195.88,1,0.0324,25.64,1,0.0314,355.66,1,0.0074,33.25,1,0.0187,52.85,1,0.0232,50.5,1,0.0056,93.38,0,-0.002,36.29,0,-0.0147,16.95,0,-0.0053,35.76,1,0.0142,262.55,1,0.0246,132.01,1,0.0192
17.18,1,0.03,523.26,0,-0.0031,35.72,1,0.0139,392.7,1,0.0135,30.01,1,0.0017,76.65,0,-0.007,68.88,1,0.0287,5.69,1,0.0596,51.04,1,0.022,13.44,1,0.1616,433.01,0,-0.0018,93.18,1,0.0079,168,0,-0.008,199.53,1,0.0186,26.88,1,0.0484,364.56,1,0.025,35.75,1,0.0752,52.57,0,-0.0053,51.35,1,0.0168,93.74,1,0.0039,37.64,1,0.0372,17.46,1,0.0301,36.37,1,0.0171,259,0,-0.0135,132,0,-0.0001
17.01,0,-0.0099,527.39,1,0.0079,35.6,0,-0.0034,392.42,0,-0.0007,30.39,1,0.0127,76.64,0,-0.0001,68.86,0,-0.0003,5.72,1,0.0053,49.88,0,-0.0227,12.45,0,-0.0737,426.29,0,-0.0155,91.28,0,-0.0204,165.74,0,-0.0135,199.14,0,-0.002,26.85,0,-0.0011,365.88,1,0.0036,34.21,0,-0.0431,53.04,1,0.0089,52.64,1,0.0251,92.1,0,-0.0175,37.56,0,-0.0021,17.6,1,0.008,38.03,1,0.0456,268.38,1,0.0362,132.2,1,0.0015
16.28,0,-0.0429,492.99,0,-0.0652,36.25,1,0.0183,395.4,1,0.0076,30.25,0,-0.0046,77.51,1,0.0114,68.5,0,-0.0052,5.51,0,-0.0367,50.99,1,0.0223,11.91,0,-0.0434,432.42,1,0.0144,93.07,1,0.0196,168.96,1,0.0194,198,0,-0.0057,26.45,0,-0.0149,368.5,1,0.0072,34.13,0,-0.0023,54.07,1,0.0194,52.41,0,-0.0044,95.34,1,0.0352,36.03,0,-0.0407,17.37,0,-0.0131,38.57,1,0.0142,275.38,1,0.0261,131.74,0,-0.0035
15.69,0,-0.0362,502.41,1,0.0191,36.5,1,0.0069,402.97,1,0.0191,29.85,0,-0.0132,78.08,1,0.0074,66.8,0,-0.0248,5.49,0,-0.0036,49.3,0,-0.0331,11.47,0,-0.0369,455.27,1,0.0528,89.53,0,-0.038,170.16,1,0.0071,196.34,0,-0.0084,26.01,0,-0.0166,365.53,0,-0.0081,32.98,0,-0.0337,53.42,0,-0.012,51.86,0,-0.0105,94.73,0,-0.0064,35.57,0,-0.0128,17.19,0,-0.0104,37.37,0,-0.0311,274.33,0,-0.0038,131.47,0,-0.002
17.41,1,0.1096,490.1,0,-0.0245,36.69,1,0.0052,403.09,1,0.0003,30.25,1,0.0134,76.78,0,-0.0166,68.07,1,0.019,5.86,1,0.0674,49.48,1,0.0037,11.47,0,0,444.28,0,-0.0241,91.54,1,0.0225,167.53,0,-0.0155,194.47,0,-0.0095,26.15,1,0.0054,375.12,1,0.0262,33.62,1,0.0194,54.04,1,0.0116,52.38,1,0.01,97.93,1,0.0338,36.6,1,0.029,17.64,1,0.0262,38.77,1,0.0375,276.33,1,0.0073,132.33,1,0.0065
16.95,0,-0.0264,489.82,0,-0.0006,38.56,1,0.051,410.76,1,0.019,30.16,0,-0.003,76.25,0,-0.0069,68.37,1,0.0044,5.79,0,-0.0119,52.33,1,0.0576,11.36,0,-0.0096,445.05,1,0.0017,93.14,1,0.0175,168.06,1,0.0032,195.57,1,0.0057,26.3,1,0.0057,394.08,1,0.0505,33.3,0,-0.0095,54.55,1,0.0094,51,0,-0.0263,98.38,1,0.0046,36.26,0,-0.0093,17.51,0,-0.0074,38.555,0,-0.0055,280.42,1,0.0148,132.66,1,0.0025
16.82,0,-0.0077,477.58,0,-0.025,38.41,0,-0.0039,410.48,0,-0.0007,29.9,0,-0.0086,75.56,0,-0.009,68.89,1,0.0076,5.76,0,-0.0052,51.94,0,-0.0075,11.77,1,0.0361,431.74,0,-0.0299,91.48,0,-0.0178,166.76,0,-0.0077,194.1,0,-0.0075,26.76,1,0.0175,387.62,0,-0.0164,32.79,0,-0.0153,54.88,1,0.006,50.56,0,-0.0086,98.9,1,0.0053,36.77,1,0.0141,17.59,1,0.0046,38.24,0,-0.0082,280.97,1,0.002,131.64,0,-0.0077
16.74,0,-0.0048,480.45,1,0.006,37.66,0,-0.0195,406.38,0,-0.01,29.57,0,-0.011,73.64,0,-0.0254,68.5,0,-0.0057,5.72,0,-0.0069,51.42,0,-0.01,11.39,0,-0.0323,430.31,0,-0.0033,90.67,0,-0.0089,166.7,0,-0.0004,191.75,0,-0.0121,26.25,0,-0.0191,386.21,0,-0.0036,31.66,0,-0.0345,54.87,0,-0.0002,50.18,0,-0.0075,99.91,1,0.0102,36.92,1,0.0041,17.67,1,0.0045,38.84,1,0.0157,280.25,0,-0.0026,131.24,0,-0.003
16.7,0,-0.0024,495.65,1,0.0316,37.54,0,-0.0032,413.44,1,0.0174,29.29,0,-0.0095,74.54,1,0.0122,69.77,1,0.0185,5.63,0,-0.0157,51.01,0,-0.008,11.39,0,0,437.1,1,0.0158,89.73,0,-0.0104,168.44,1,0.0104,192.84,1,0.0057,25.7,0,-0.021,382.09,0,-0.0107,31.53,0,-0.0041,55.58,1,0.0129,51.32,1,0.0227,101.76,1,0.0185,36.16,0,-0.0206,17.2,0,-0.0266,38,0,-0.0216,277.63,0,-0.0093,131.21,0,-0.0002
16.35,0,-0.021,488.51,0,-0.0144,39.02,1,0.0394,407.36,0,-0.0147,29.69,1,0.0137,73.73,0,-0.0109,67.58,0,-0.0314,5.53,0,-0.0178,53.14,1,0.0418,11.77,1,0.0334,432.26,0,-0.0111,91.13,1,0.0156,171.78,1,0.0198,192.6,0,-0.0012,26.33,1,0.0245,386.66,1,0.012,32.29,1,0.0241,55.71,1,0.0023,50.26,0,-0.0207,102.54,1,0.0077,36.32,1,0.0044,17.12,0,-0.0047,38.06,1,0.0016,280.04,1,0.0087,131.76,1,0.0042
17.03,1,0.0416,484.48,0,-0.0082,39.26,1,0.0062,409.26,1,0.0047,29.56,0,-0.0044,73.01,0,-0.0098,67.98,1,0.0059,5.74,1,0.038,54.69,1,0.0292,11.4,0,-0.0314,436.3,1,0.0093,90.59,0,-0.0059,173.87,1,0.0122,190.88,0,-0.0089,25.89,0,-0.0167,387.3,1,0.0017,31.79,0,-0.0155,56.79,1,0.0194,50.59,1,0.0066,106.17,1,0.0354,37.71,1,0.0383,17.23,1,0.0064,38.8,1,0.0194,281.44,1,0.005,130.69,0,-0.0081
15.77,0,-0.074,485.8,1,0.0027,38.74,0,-0.0132,410.56,1,0.0032,29.57,1,0.0003,72.33,0,-0.0093,65.29,0,-0.0396,5.51,0,-0.0401,54.52,0,-0.0031,11.18,0,-0.0193,438.88,1,0.0059,88.27,0,-0.0256,170.21,0,-0.0211,193.03,1,0.0113,25.2,0,-0.0267,381.72,0,-0.0144,30.96,0,-0.0261,55.77,0,-0.018,48.95,0,-0.0324,105.19,0,-0.0092,36.91,0,-0.0212,17.6,1,0.0215,36.5,0,-0.0593,282.34,1,0.0032,130.12,0,-0.0044
15.74,0,-0.0019,488.88,1,0.0063,38.48,0,-0.0067,413.95,1,0.0083,29.58,1,0.0003,69.53,0,-0.0387,62.52,0,-0.0424,5.49,0,-0.0036,53.56,0,-0.0176,11.12,0,-0.0054,444.32,1,0.0124,89.09,1,0.0093,166.7,0,-0.0206,197.54,1,0.0234,24.89,0,-0.0123,378.97,0,-0.0072,30.89,0,-0.0023,55.49,0,-0.005,48.88,0,-0.0014,105.42,1,0.0022,36.84,0,-0.0019,17.51,0,-0.0051,36.27,0,-0.0063,280.7,0,-0.0058,129.4,0,-0.0055
15.25,0,-0.0311,498.62,1,0.0199,38.35,0,-0.0034,419.09,1,0.0124,29.62,1,0.0014,71.73,1,0.0316,62.13,0,-0.0062,5.52,1,0.0055,52.87,0,-0.0129,11.08,0,-0.0036,447.97,1,0.0082,86.24,0,-0.032,164.1,0,-0.0156,198.17,1,0.0032,25.64,1,0.0301,377.1,0,-0.0049,31.58,1,0.0223,55.49,0,0,49.46,1,0.0119,104.98,0,-0.0042,36.8,0,-0.0011,17.67,1,0.0091,35.85,0,-0.0116,277.59,0,-0.0111,129.3,0,-0.0008
15.74,1,0.0321,509.64,1,0.0221,38.39,1,0.001,415.72,0,-0.008,30.01,1,0.0132,70.88,0,-0.0118,64.81,1,0.0431,5.78,1,0.0471,53.29,1,0.0079,11.47,1,0.0352,446.92,0,-0.0023,87.21,1,0.0112,165.88,1,0.0108,199.42,1,0.0063,25.8,1,0.0062,377.99,1,0.0024,31.4,0,-0.0057,55.58,1,0.0016,49.26,0,-0.004,105.59,1,0.0058,36.23,0,-0.0155,17.76,1,0.0051,36.24,1,0.0109,285.05,1,0.0269,131.64,1,0.0181
15.94,1,0.0127,502.11,0,-0.0148,38.45,1,0.0016,419.9,1,0.0101,29.85,0,-0.0053,69,0,-0.0265,65.83,1,0.0157,5.98,1,0.0346,53.15,0,-0.0026,12.56,1,0.095,449.51,1,0.0058,86.63,0,-0.0067,164.52,0,-0.0082,201.24,1,0.0091,26.33,1,0.0205,383.5,1,0.0146,32.72,1,0.042,55.15,0,-0.0077,49.77,1,0.0104,104.9,0,-0.0065,36.86,1,0.0174,18.28,1,0.0293,34.52,0,-0.0475,283.78,0,-0.0045,129.81,0,-0.0139
15.45,0,-0.0307,509.08,1,0.0139,38.27,0,-0.0047,415.73,0,-0.0099,29.84,0,-0.0003,68.81,0,-0.0028,65.44,0,-0.0059,5.68,0,-0.0502,56.41,1,0.0613,13.04,1,0.0382,464.11,1,0.0325,88.3,1,0.0193,163.87,0,-0.004,199.24,0,-0.0099,26.62,1,0.011,379.74,0,-0.0098,33.02,1,0.0092,55.49,1,0.0062,49.45,0,-0.0064,104.88,0,-0.0002,36.79,0,-0.0019,18.75,1,0.0257,35.23,1,0.0206,282.81,0,-0.0034,129.35,0,-0.0035
15.45,0,0,494.73,0,-0.0282,38.45,1,0.0047,414.33,0,-0.0034,30.02,1,0.006,69.35,1,0.0078,66.69,1,0.0191,5.74,1,0.0106,57.18,1,0.0137,13.03,0,-0.0008,449.57,0,-0.0313,90.04,1,0.0197,168.19,1,0.0264,199.99,1,0.0038,26.72,1,0.0038,385.62,1,0.0155,33.28,1,0.0079,55.6,1,0.002,50.35,1,0.0182,105.07,1,0.0018,37.46,1,0.0182,19.75,1,0.0533,35.4,1,0.0048,287.78,1,0.0176,129.97,1,0.0048
16.48,1,0.0667,483.38,0,-0.0229,38.39,0,-0.0016,410.16,0,-0.0101,30.2,1,0.006,68.51,0,-0.0121,70.19,1,0.0525,6.04,1,0.0523,57.44,1,0.0045,14,1,0.0744,443.29,0,-0.014,90.95,1,0.0101,166.18,0,-0.012,204.49,1,0.0225,27.98,1,0.0472,389.26,1,0.0094,34.99,1,0.0514,55.49,0,-0.002,50.58,1,0.0046,103.73,0,-0.0128,37.47,1,0.0003,19.84,1,0.0046,36.24,1,0.0237,283.64,0,-0.0144,131.88,1,0.0147
15.16,0,-0.0801,466.93,0,-0.034,37.79,0,-0.0156,407.24,0,-0.0071,30.2,0,0,68.1,0,-0.006,71.05,1,0.0123,5.94,0,-0.0166,56.63,0,-0.0141,13.73,0,-0.0193,435.23,0,-0.0182,89.96,0,-0.0109,161.79,0,-0.0264,207.26,1,0.0135,28.52,1,0.0193,391.96,1,0.0069,35.29,1,0.0086,55.2,0,-0.0052,51.78,1,0.0237,100.51,0,-0.031,38.27,1,0.0214,20.17,1,0.0166,36.5,1,0.0072,277.79,0,-0.0206,130.2,0,-0.0127
14.92,0,-0.0158,475.47,1,0.0183,38.33,1,0.0143,416.17,1,0.0219,30.18,0,-0.0007,68.84,1,0.0109,69.89,0,-0.0163,5.98,1,0.0067,56.91,1,0.0049,13.54,0,-0.0138,445.36,1,0.0233,88.17,0,-0.0199,165.2,1,0.0211,211.5,1,0.0205,28.03,0,-0.0172,392.44,1,0.0012,35.25,0,-0.0011,56.03,1,0.015,52.38,1,0.0116,102.88,1,0.0236,37.81,0,-0.012,20.2,1,0.0015,36.71,1,0.0058,284.59,1,0.0245,131.89,1,0.013
14.6,0,-0.0214,481.33,1,0.0123,38.17,0,-0.0042,416.6,1,0.001,29.91,0,-0.0089,68.18,0,-0.0096,68.99,0,-0.0129,5.89,0,-0.0151,55.99,0,-0.0162,13.3,0,-0.0177,450.02,1,0.0105,86.24,0,-0.0219,164.36,0,-0.0051,213.37,1,0.0088,27.55,0,-0.0171,389.24,0,-0.0082,34.71,0,-0.0153,56.01,0,-0.0004,52.18,0,-0.0038,102.64,0,-0.0023,37.37,0,-0.0116,20.08,0,-0.0059,36.71,0,0,284.4,0,-0.0007,131.85,0,-0.0003
14.64,1,0.0027,482.68,1,0.0028,38.06,0,-0.0029,413.76,0,-0.0068,30.01,1,0.0033,68.5,1,0.0047,69.01,1,0.0003,6.05,1,0.0272,56.75,1,0.0136,13.33,1,0.0023,447.6,0,-0.0054,86.43,1,0.0022,164.63,1,0.0016,212.09,0,-0.006,27.86,1,0.0113,391.42,1,0.0056,34.9,1,0.0055,56.12,1,0.002,52.3,1,0.0023,102.32,0,-0.0031,37.78,1,0.011,19.92,0,-0.008,36.49,0,-0.006,280.5,0,-0.0137,132.6,1,0.0057
13.91,0,-0.0499,482.35,0,-0.0007,38.35,1,0.0076,416.8,1,0.0073,29.85,0,-0.0053,69.15,1,0.0095,68.53,0,-0.007,5.92,0,-0.0215,55.98,0,-0.0136,12.62,0,-0.0533,451.58,1,0.0089,86.26,0,-0.002,166.06,1,0.0087,213.97,1,0.0089,30.01,1,0.0772,388.96,0,-0.0063,33.81,0,-0.0312,56.52,1,0.0071,51.28,0,-0.0195,104.21,1,0.0185,36.93,0,-0.0225,19.55,0,-0.0186,37.02,1,0.0145,282.99,1,0.0089,135.6,1,0.0226
13.95,1,0.0029,491.87,1,0.0197,38.36,1,0.0003,417.3,1,0.0012,29.79,0,-0.002,69.06,0,-0.0013,68.44,0,-0.0013,5.95,1,0.0051,54.94,0,-0.0186,12.6,0,-0.0016,463.51,1,0.0264,85.63,0,-0.0073,166,0,-0.0004,213.29,0,-0.0032,29.84,0,-0.0057,390.26,1,0.0033,34.16,1,0.0104,57.27,1,0.0133,50.92,0,-0.007,103.65,0,-0.0054,36.33,0,-0.0162,19.43,0,-0.0061,37.08,1,0.0016,283.05,1,0.0002,134.71,0,-0.0066
13.82,0,-0.0093,484.53,0,-0.0149,38.26,0,-0.0026,420.62,1,0.008,29.73,0,-0.002,65.7,0,-0.0487,67.63,0,-0.0118,5.73,0,-0.037,53.95,0,-0.018,12.68,1,0.0063,462.01,0,-0.0032,84.17,0,-0.0171,162.64,0,-0.0202,212.5,0,-0.0037,29.22,0,-0.0208,390.05,0,-0.0005,34.27,1,0.0032,56.76,0,-0.0089,51.37,1,0.0088,101.74,0,-0.0184,36.16,0,-0.0047,19.68,1,0.0129,37.3,1,0.0059,282.34,0,-0.0025,132.41,0,-0.0171
13.4,0,-0.0304,497.9,1,0.0276,38.72,1,0.012,422.11,1,0.0035,29.67,0,-0.002,66.05,1,0.0053,65.95,0,-0.0248,5.51,0,-0.0384,55.08,1,0.0209,12.5,0,-0.0142,478.48,1,0.0356,85.27,1,0.0131,162.88,1,0.0015,198.27,0,-0.067,28.83,0,-0.0133,387.88,0,-0.0056,34.46,1,0.0055,57.24,1,0.0085,50.8,0,-0.0111,102.69,1,0.0093,35.61,0,-0.0152,19.11,0,-0.029,36,0,-0.0349,282.11,0,-0.0008,130.57,0,-0.0139
13.16,0,-0.0179,492.31,0,-0.0112,38.88,1,0.0041,428.57,1,0.0153,29.69,1,0.0007,66.5,1,0.0068,65.67,0,-0.0042,5.27,0,-0.0436,56.13,1,0.0191,12.16,0,-0.0272,473.22,0,-0.011,84.26,0,-0.0118,163.17,1,0.0018,207.01,1,0.0441,28.56,0,-0.0094,389.57,1,0.0044,34.69,1,0.0067,57.47,1,0.004,51.1,1,0.0059,103.04,1,0.0034,35.21,0,-0.0112,19.03,0,-0.0042,35.57,0,-0.0119,282.41,1,0.0011,131.63,1,0.0081
13.62,1,0.035,488.81,0,-0.0071,38.84,0,-0.001,419.76,0,-0.0206,30.03,1,0.0115,66.08,0,-0.0063,69.59,1,0.0597,5.45,1,0.0342,57.42,1,0.023,13.44,1,0.1053,476.3,1,0.0065,87.13,1,0.0341,161.01,0,-0.0132,212.57,1,0.0269,30.31,1,0.0613,395.04,1,0.014,36.91,1,0.064,57.98,1,0.0089,52.37,1,0.0249,102,0,-0.0101,36.75,1,0.0437,19.27,1,0.0126,36.37,1,0.0225,282.63,1,0.0008,131.33,0,-0.0023
13.51,0,-0.0081,490.58,1,0.0036,38.41,0,-0.0111,422.29,1,0.006,29.9,0,-0.0043,66.05,0,-0.0005,68.75,0,-0.0121,5.49,1,0.0073,57.59,1,0.003,13.14,0,-0.0223,484.43,1,0.0171,88.41,1,0.0147,160.69,0,-0.002,215.43,1,0.0135,29.69,0,-0.0205,394.84,0,-0.0005,37.06,1,0.0041,57.89,0,-0.0016,52.05,0,-0.0061,101.98,0,-0.0002,36.61,0,-0.0038,19.45,1,0.0093,35.54,0,-0.0228,281.31,0,-0.0047,130.63,0,-0.0053
12.96,0,-0.0407,547.53,1,0.1161,38.05,0,-0.0094,425.65,1,0.008,29.99,1,0.003,65.6,0,-0.0068,69.31,1,0.0081,5.3,0,-0.0346,55.85,0,-0.0302,12.785,0,-0.027,528.49,1,0.091,85.95,0,-0.0278,160.97,1,0.0017,216.68,1,0.0058,29.48,0,-0.0071,395.44,1,0.0015,36.38,0,-0.0183,58.36,1,0.0081,51.71,0,-0.0065,101.03,0,-0.0093,36.22,0,-0.0107,18.79,0,-0.0339,35.27,0,-0.0076,279,0,-0.0082,130.7,1,0.0005
13.04,1,0.0062,526.27,0,-0.0388,37.86,0,-0.005,420.53,0,-0.012,29.9,0,-0.003,65.55,0,-0.0008,68.92,0,-0.0056,5.36,1,0.0113,57.92,1,0.0371,13.28,1,0.0387,510.32,0,-0.0344,88.48,1,0.0294,163.42,1,0.0152,216.41,0,-0.0012,29.69,1,0.0071,395.02,0,-0.0011,37.65,1,0.0349,58.13,0,-0.0039,52.61,1,0.0174,101.9,1,0.0086,36.94,1,0.0199,18.87,1,0.0043,36.06,1,0.0224,278.88,0,-0.0004,136.63,1,0.0454
13.13,1,0.0069,523.89,0,-0.0045,37.91,1,0.0013,424.48,1,0.0094,30.04,1,0.0047,65.26,0,-0.0044,68.15,0,-0.0112,5.39,1,0.0056,59.45,1,0.0264,13.59,1,0.0233,516.44,1,0.012,88.94,1,0.0052,163.79,1,0.0023,222.93,1,0.0301,30.02,1,0.0111,395.59,1,0.0014,38.81,1,0.0308,58.31,1,0.0031,52.89,1,0.0053,102.49,1,0.0058,37.2,1,0.007,18.82,0,-0.0026,36.27,1,0.0058,279.55,1,0.0024,140.3,1,0.0269
12.74,0,-0.0297,529.56,1,0.0108,37.79,0,-0.0032,428.98,1,0.0106,29.81,0,-0.0077,66.75,1,0.0228,65.48,0,-0.0392,5.28,0,-0.0204,57.52,0,-0.0325,13.05,0,-0.0397,513.39,0,-0.0059,86.87,0,-0.0233,163.25,0,-0.0033,221.72,0,-0.0054,29.63,0,-0.013,390.26,0,-0.0135,37.58,0,-0.0317,58.42,1,0.0019,52.26,0,-0.0119,101.86,0,-0.0061,36.4,0,-0.0215,18.55,0,-0.0143,35.55,0,-0.0199,279.17,0,-0.0014,138.85,0,-0.0103
12.48,0,-0.0204,556.55,1,0.051,36.88,0,-0.0241,433.73,1,0.0111,29.47,0,-0.0114,65.83,0,-0.0138,68.46,1,0.0455,5.32,1,0.0076,58.13,1,0.0106,13.1,1,0.0038,527.95,1,0.0284,85.36,0,-0.0174,162.1,0,-0.007,220.99,0,-0.0033,29.79,1,0.0054,386.81,0,-0.0088,37.91,1,0.0088,58.2,0,-0.0038,52.58,1,0.0061,101.5,0,-0.0035,36.69,1,0.008,18.67,1,0.0065,36.62,1,0.0301,277.13,0,-0.0073,147.59,1,0.0629
12.4,0,-0.0064,552.84,0,-0.0067,37.2,1,0.0087,441.06,1,0.0169,29.7,1,0.0078,66.79,1,0.0146,71.49,1,0.0443,5.12,0,-0.0376,60.01,1,0.0323,13.23,1,0.0099,533.8,1,0.0111,87.01,1,0.0193,166.28,1,0.0258,221.96,1,0.0044,30.96,1,0.0393,398.07,1,0.0291,39.17,1,0.0332,59.01,1,0.0139,53.25,1,0.0127,104.58,1,0.0303,37.61,1,0.0251,18.68,1,0.0005,38.59,1,0.0538,288.26,1,0.0402,147.68,1,0.0006
12.59,1,0.0153,525.75,0,-0.049,36.4,0,-0.0215,419.67,0,-0.0485,29.59,0,-0.0037,65.91,0,-0.0132,70.44,0,-0.0147,4.99,0,-0.0254,60.45,1,0.0073,13.36,1,0.0098,507.8,0,-0.0487,87.63,1,0.0071,161.71,0,-0.0275,218.06,0,-0.0176,29.48,0,-0.0478,386.29,0,-0.0296,38.74,0,-0.011,57.83,0,-0.02,52.75,0,-0.0094,101.61,0,-0.0284,37.46,0,-0.004,18.56,0,-0.0064,40.38,1,0.0464,280.59,0,-0.0266,144.54,0,-0.0213
12.25,0,-0.027,516.05,0,-0.0184,36.36,0,-0.0011,409.98,0,-0.0231,29.42,0,-0.0057,66.01,1,0.0015,72.06,1,0.023,4.93,0,-0.012,61.12,1,0.0111,13.61,1,0.0187,491.94,0,-0.0312,87.81,1,0.0021,160.59,0,-0.0069,216.22,0,-0.0084,30,1,0.0176,385.02,0,-0.0033,39.39,1,0.0168,57.88,1,0.0009,52.71,0,-0.0008,100.76,0,-0.0084,38.31,1,0.0227,18.63,1,0.0038,40.77,1,0.0097,277.32,0,-0.0117,142.83,0,-0.0118
11.06,0,-0.0971,507.02,0,-0.0175,35.93,0,-0.0118,405.3,0,-0.0114,29.51,1,0.0031,64.14,0,-0.0283,70.08,0,-0.0275,4.5,0,-0.0872,60.05,0,-0.0175,13.63,1,0.0015,462.13,0,-0.0606,86.58,0,-0.014,158.5,0,-0.013,216.02,0,-0.0009,32.38,1,0.0793,380.23,0,-0.0124,40.5,1,0.0282,56.39,0,-0.0257,50.17,0,-0.0482,98.8,0,-0.0195,36.72,0,-0.0415,18.16,0,-0.0252,39.55,0,-0.0299,277.91,1,0.0021,138.45,0,-0.0307
11.07,1,0.0009,500.19,0,-0.0135,36.18,1,0.007,418.32,1,0.0321,29.37,0,-0.0047,64.51,1,0.0058,72.69,1,0.0372,4.54,1,0.0089,60.89,1,0.014,13.05,0,-0.0426,479.46,1,0.0375,85.51,0,-0.0124,161.29,1,0.0176,218.51,1,0.0115,31.95,0,-0.0133,385.24,1,0.0132,39.22,0,-0.0316,57.5,1,0.0197,51.06,1,0.0177,100.98,1,0.0221,36.53,0,-0.0052,18.13,0,-0.0017,39.56,1,0.0003,282.37,1,0.016,139.89,1,0.0104
10.19,0,-0.0795,480.67,0,-0.039,35.65,0,-0.0146,419.73,1,0.0034,28.91,0,-0.0157,63.77,0,-0.0115,70.94,0,-0.0241,4.36,0,-0.0396,59.86,0,-0.0169,13.005,0,-0.0034,476.26,0,-0.0067,84.5,0,-0.0118,158.76,0,-0.0157,214.6,0,-0.0179,30.17,0,-0.0557,379.11,0,-0.0159,38.94,0,-0.0071,57.1,0,-0.007,50.29,0,-0.0151,100.01,0,-0.0096,35.78,0,-0.0205,17.33,0,-0.0441,39.25,0,-0.0078,276.91,0,-0.0193,136.81,0,-0.022
10.22,1,0.0029,482.03,1,0.0028,36.07,1,0.0118,431.13,1,0.0272,29,1,0.0031,65.58,1,0.0284,74.31,1,0.0475,4.47,1,0.0252,58.87,0,-0.0165,12.95,0,-0.0042,471.35,0,-0.0103,83.21,0,-0.0153,158.59,0,-0.0011,214.69,1,0.0004,30.46,1,0.0096,389.45,1,0.0273,38.95,1,0.0003,57.55,1,0.0079,50.35,1,0.0012,100.21,1,0.002,36.68,1,0.0252,17.19,0,-0.0081,37.94,0,-0.0334,278.15,1,0.0045,136.7,0,-0.0008
10.17,0,-0.0049,476.26,0,-0.012,37.01,1,0.0261,434.1,1,0.0069,29.14,1,0.0048,66.34,1,0.0116,76.49,1,0.0293,4.4,0,-0.0157,60.12,1,0.0212,13.26,1,0.0239,485.91,1,0.0309,85.91,1,0.0324,160.16,1,0.0099,217.41,1,0.0127,31.18,1,0.0236,393.75,1,0.011,40.06,1,0.0285,58.01,1,0.008,51.15,1,0.0159,101.95,1,0.0174,37.87,1,0.0324,17.52,1,0.0192,38.81,1,0.0229,281.92,1,0.0136,137.32,1,0.0045
10.71,1,0.0531,495.99,1,0.0414,36.96,0,-0.0014,435.1,1,0.0023,29.12,0,-0.0007,66.2,0,-0.0021,76.55,1,0.0008,4.34,0,-0.0136,60.71,1,0.0098,13.14,0,-0.009,497.67,1,0.0242,87.77,1,0.0217,163.46,1,0.0206,217.76,1,0.0016,31.58,1,0.0128,392.55,0,-0.003,40.61,1,0.0137,58.09,1,0.0014,50.39,0,-0.0149,102.73,1,0.0077,37.32,0,-0.0145,16.91,0,-0.0348,39.76,1,0.0245,295.7,1,0.0489,137.36,1,0.0003
